Year,Afghanistan,Africa,Albania,Algeria,Americas (other),Andorra,Angola,Anguilla,Antarctic Fisheries,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia and Pacific (other),Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Christmas Island,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Czechoslovakia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,EU-28,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Europe (other),Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgysztan,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mexico,Micronesia (country),Middle East,Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Korea,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Reunion,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Wallis and Futuna Islands,World,Yemen,Zambia,Zimbabwe
1971,1893932,331868172,4349168,18649531,897045882,0,3405380,0,0,425024,88844310,4314421,808321,1738779828,152629537,52069170,41613671,6723747,3037456,3606066,483648,64662962,121370585,142896,293120,230832,3664,3058935,608276,11472749,0,102357942,21984,7511200,64219683,150224,73280,248914,809180,352285084,36610,43968,183200,150224,27057041,874016351,84272,30281850,29312,685168,10992,1527026,2454880,12499703,19588377,11707520,1883515,161977311,213856688,2958669,57009475,161216,25648,3518697,4000000000,4219442,23012401,1508825,65952,0,17671996,1849458,2213979187,260144,10992,549273,40536783,463142731,102592,227168,2843264,54960,11346815,1037655792,2291525,80608,27749492,468992,47632,340752,2439303,813408,73280,1498576,402743,1329378,9150592,69209420,1472123,205329545,38955370,101627831,28831856,22476124,16218939,311049214,5747240,796544397,1654434,193858518,3679111,29312,27117264,0,0,421360,10468046,5300640,0,1523868,21628295,0,16409878,13194716,227168,8214771,1025623,501701,16659444,3664,227168,659520,0,534944,399376,395712,126211364,0,334432022,0,3032442,1461079,14656,8190327,3611010,5099485,0,87936,197856,140666154,2418240,15049005,1505429,230713,32251517,3664,107453014,27166200,2092144,19440640,164880,0,2600311,824400,633634,18592610,27551672,312880810,16375699,9144304,329760,125681453,1538242126,62288,0,0,69616,47632,29312,36640,10992,59756642,1351035,33092457,32976,802416,16577134,1359675,51804824,9502385,47632,186864,168392259,58549776,414948,128458535,3193463,4979376,1714544,399376,84508956,41887938,8874188,31475359,5412534,2461494,19221104,0,315104,18320,8096400,4207589,47638167,24438184,0,0,1439120,465875437,21166928,660388284,4000000000,5801934,82672639,58624,62500182,24505406,0,15000000000,1971232,3786674,8732718
1972,1531166,351877791,5638896,28322640,951501260,0,4500530,0,0,373728,90061084,4545496,783783,1826052969,157335545,56071341,43792020,6481298,3678656,3506359,501968,68034992,130637838,157552,388384,252816,3664,3568141,589810,10752183,21984,114014328,21984,9453120,66075144,161216,73280,117040,860356,380786581,51267,54960,168544,120912,28141560,928893958,84272,31426101,29312,663184,10992,1761314,2711360,11704121,20776265,11352118,2405887,163447497,215853568,3017205,59593904,190528,25648,4668867,4000000000,4589031,25474996,1677221,87936,0,18602025,1406203,2323758558,234496,10992,578556,44106134,481611324,102592,216176,2737008,65952,11942502,1042155184,2420240,73280,31477267,553264,47632,377392,2706626,831728,65952,1560864,391721,1534444,9275584,69354360,1482644,217181945,43306542,106015192,29520479,22036307,16890870,328237545,6282357,852170481,1913598,203989780,3865945,25648,27611904,0,0,487312,11020343,5653317,0,1505547,15220018,0,17299325,13494839,230832,7699449,1285796,545639,17893945,3664,245488,839056,0,784096,447008,688832,132328670,0,360837570,0,3275898,1369424,14656,8036097,3295698,4894302,0,76944,267472,157495395,1703760,16189598,1604356,252698,41387603,3664,89504899,29395353,2088480,18903048,172208,0,2798196,1267744,714183,18152216,26409367,329506372,18307328,10775408,348080,132254208,1618414877,65952,0,0,76944,69616,36640,36640,10992,70281676,1453241,31007056,43968,677840,22218089,1318400,52287819,8896953,54960,234496,171530145,60277322,447924,144716211,3537879,5375088,1743826,381056,84703400,42915774,7756281,35872495,5697317,2164473,21805480,0,404861,21984,8235513,4731362,53721851,25721250,0,0,1380644,490162180,23434944,648026449,5000000000,6069376,86971042,62288,62514095,23037211,0,17000000000,1494912,4061415,8215826
1973,1637243,378012575,5287152,38277401,1004426215,0,4873664,0,0,329760,93967979,4744111,869462,1953845863,170827394,60015781,45651011,7862745,5517984,4550569,479984,70908804,138639391,146560,381056,425024,3664,3454469,654285,12843901,51296,132019610,25648,9973408,68711215,168544,73280,127913,896908,381264659,62228,58624,161216,161216,27592312,965646598,69616,33632220,29312,1220112,10992,2043413,2876240,13974443,22373650,12593062,2503451,164093119,216769568,3189174,59221815,179536,25648,5958980,4000000000,5255878,23761076,1966587,29312,0,19397059,1750887,2430569895,252816,14656,629851,49320241,517578306,117248,208848,5309136,62288,12451289,1086617824,2471447,84272,37131146,556928,54960,406704,2933616,802416,109920,1802688,420914,1508617,9286457,72981679,1749746,223602295,49098571,129475309,30612709,22846178,19261156,353349237,8290418,914265673,2199568,212630488,3913606,36640,24222704,0,0,516624,11492856,7066737,0,1479899,14575065,0,18066759,14178233,223504,9197671,1073255,571227,17494093,3664,267294,806080,0,948976,468992,677840,144156394,0,428507539,0,3472094,1635898,14656,9625895,3558941,4106571,0,84272,421360,165259888,2597568,18200345,1827564,329462,49532347,3664,97325341,30492277,2110464,20008477,175872,0,3237223,1344688,868071,19732094,31501324,335589950,19945098,12457184,384720,144765046,1686754299,69616,0,0,80608,40304,40304,36640,14656,95053510,1548684,37035348,47632,538608,21199408,1462520,52508550,10621695,65952,263808,173312749,73031868,451894,154957259,3684290,5422720,2106563,370064,87289811,46202432,7885174,40246390,5940703,3182739,24420239,0,411506,25648,9389821,4823378,59310030,26817161,0,0,1179244,510844117,30605392,659577322,5000000000,5768719,90630119,54960,66432852,25073326,0,16000000000,2729621,4585664,9270850
1974,1915678,388408344,4341840,31876660,1046488128,0,4866395,0,0,428688,95469386,4931954,788077,1976266455,172189387,57294511,47399432,7379750,5400736,4656587,490976,73608857,134950444,153888,406704,443344,3664,3512944,593042,12899276,87936,142927313,25648,8178048,71128235,205184,91600,73072,973762,389605215,65952,54960,113584,150224,25883271,985085216,124576,36396536,29312,1623152,10992,1904091,3242640,14024535,22885332,11414314,1928684,165967627,219319712,3364691,55041523,194192,29312,6409563,5000000000,6083557,26089142,1970043,51296,0,20145795,1736261,2509335270,300448,14656,670185,46608482,500018909,102592,216176,5448368,62288,12930129,1063728816,2932754,76944,36061657,556928,36640,384720,3065520,839056,102592,1553536,472092,1556338,10667250,74010178,1738046,231184714,51227228,143775405,30909492,23293043,19368933,358253084,7594398,914306791,2225305,220753420,4942953,32976,19312023,0,0,293120,11938136,7087867,0,1721724,9337575,0,18794698,14427957,267472,9237918,1186898,549243,19028953,3664,303933,743792,0,1040576,483648,692496,154868742,0,443724514,0,3740767,1643056,14656,11119490,3145504,4670917,0,98928,424875,159985199,2780709,18759982,1948297,289367,62235494,3664,101611507,27668899,2333968,21387398,194192,0,3017531,1586512,952224,21335103,30492320,346236572,20644976,10478535,425024,150720309,1750971645,73280,0,0,73280,43968,32976,32976,18320,98701808,1848983,37188688,54960,520288,21946774,1325623,53124781,10658704,65952,329760,176488267,75633063,473266,172665592,2929298,5679200,1600989,311440,79823138,41426773,9654411,39311772,6169871,2303467,24210530,0,390269,21984,10042044,5391239,60928684,27848586,0,0,1193840,530269671,31301552,617183889,4000000000,5677001,94064862,62288,75057581,19064633,0,17000000000,2245794,4197161,9047019
1975,2124525,387307168,4590992,32001207,1061805869,0,4408812,0,0,707152,94831553,5191840,570712,1983313384,175713926,54214067,49834008,8246119,5748816,4865109,567920,77372742,121823421,175872,443344,458000,3664,4054978,429471,13458774,186864,150513659,25648,7075184,72911664,219840,76944,73072,1160537,396772741,76944,54960,102592,183200,22951368,1142101906,135568,35811386,32976,1099200,14656,2035847,3986432,14622544,27035575,8266048,1990644,173634366,229512960,3232786,55744602,197856,29312,6332679,4000000000,7354905,31059912,2105463,62288,0,21186782,1208525,2633068717,348080,14656,622583,46025810,447805963,117248,212512,5364096,98928,13596346,1003602576,2741632,87936,38669610,505632,47632,403040,3519529,842720,113584,1824672,483024,1665931,11008002,75288294,1612906,251193314,53933708,139213971,33120260,22047424,19540405,341052636,8180779,868511411,2489202,232069648,4968423,32976,16812937,0,0,252816,12556773,6265107,0,1483563,11568416,0,19798537,11868482,296784,9639207,1692531,578496,19424338,7328,340544,666848,0,901344,509296,589904,164332744,0,434454396,0,4054567,1714429,10992,11093251,2882439,4582921,0,102592,351715,152525494,2527922,18270312,1926551,333365,47351673,3664,107623754,29645028,7251056,23187849,194192,0,3659207,1531552,838492,21939664,32482444,374780068,21275271,10947378,483648,162006430,1840500779,175872,0,0,76944,32976,32976,58624,18320,83260764,2577999,38795360,58624,523952,24517803,959993,55593141,11112048,58624,501968,184932403,81783999,352966,181053492,2892985,4235584,2018745,337088,80760470,39051091,11171189,43456894,6488521,2281602,24371507,0,311440,32976,9613296,5541135,65419388,29283592,0,0,1131789,557364180,31045072,603247367,5000000000,5962407,98857216,54960,63750447,21779657,0,17000000000,2168850,4076219,8310912
1976,1984226,420186590,4946400,39131070,1106039317,0,3280042,0,0,403040,99665695,5394776,1219127,2082393703,174074696,58204280,51751491,6457396,6569552,5564098,531280,80328083,129678114,175872,260144,468992,3664,4574827,917415,13890217,593568,154398075,25648,6019952,72952175,208848,87936,72774,1088970,398945981,73280,65952,128240,183200,24034247,1190964535,124576,37983012,40304,1234768,14656,2081855,3960784,15078554,27180989,17657534,2487317,180376093,238486096,3404885,60102361,197856,29312,6322350,4000000000,8100594,34450452,2206733,62288,0,22005263,1174729,2732485865,329760,14656,482998,51198606,506683598,274800,263808,5703786,98928,14115613,1092271376,2426597,76944,42655363,219840,47632,494640,3304906,886688,95264,1751392,672181,1774925,12490386,79897167,1700696,262531755,61790603,156459104,48735487,22293009,19496680,365795689,7275983,907145369,2944596,240961057,4596164,32976,18456197,0,0,223504,13043038,5924032,0,1475601,17887866,0,20583692,11866642,252816,9948952,992236,581727,23857492,10992,340257,762112,0,850048,516624,619216,183991448,0,508018840,0,4390024,1769521,10992,11527904,2555420,4892791,0,102592,281839,169130886,2388422,19248523,2222174,333070,55189580,3664,110030863,29291031,8320944,22788525,113584,0,3606744,1571856,1032192,22410253,35066232,398118711,22325841,10374897,630208,174471978,1911326084,267472,0,0,84272,47632,32976,47632,29312,101459456,1769696,40031059,80608,450672,29998523,2050692,57765972,11457253,62288,479984,192823897,93270791,312661,197745775,2798767,3751936,1996528,333424,88241246,40437069,13737143,56053714,6736551,2785969,28716187,0,322432,29312,15910818,5841419,73359481,30401706,0,0,988431,578782385,39617011,598526350,4000000000,5887086,102597007,43968,57273444,13904907,0,18000000000,2564261,4019392,10854930
1977,2386745,433019044,5715840,41844913,1136175350,0,3527511,0,0,465328,100650885,5581598,636760,2189029391,187604867,55994225,53510854,9708689,7463568,5802616,589904,83036347,126199942,197856,296784,454336,7328,4474857,479173,13506571,780432,162078338,29312,6390016,75780104,249152,98928,72476,1559049,407771418,80608,69616,128240,197856,23024212,1304402788,91600,39244478,40304,479984,29312,2607419,4052384,14645847,29345047,9222671,2698885,185756869,245663872,3476971,61817384,197856,25648,5598919,5000000000,7472201,37815064,2281688,62288,0,22756874,1046786,2822049661,406704,14656,764627,50137139,481986760,340752,274800,6306501,113584,14591665,1054202416,2991534,76944,46656902,721808,47632,523952,3804453,901344,102592,1897952,704145,1997445,14203904,83075006,1901977,277648315,82420455,163731941,43629545,23568303,19765842,354417926,7441050,933238704,3153933,249113590,5035211,21984,17201410,0,0,230832,13489783,5385518,0,1471363,20051690,0,21308369,10959423,307776,9675114,845601,636082,22564428,14656,413473,802416,0,853712,556928,641200,192703194,0,534301008,0,4960703,1720816,25648,12679582,2706439,5165654,0,113584,336398,163605759,2138972,20313429,2833111,365841,50504642,3664,113665181,31043964,8500480,24319874,183200,0,3455443,1579184,1155910,23302796,36676137,417954934,22605079,9916028,648528,178076685,1976296765,267472,0,0,69616,36640,32976,80608,29312,118070285,2237336,38915181,84272,512960,28264946,1071092,59503858,11126877,80608,798752,199646341,105691589,316936,194828867,2911031,3803232,1897527,340752,85740809,41037717,14632350,61016315,6963984,2007622,32064888,0,461664,29312,16159261,6748684,81120829,31426739,0,0,804850,598415376,38751288,604362139,5000000000,5639634,106018830,51296,63650064,15251015,0,18000000000,2977990,3734905,9284411
1978,2155420,462508408,6488944,62455266,1196893132,0,5399808,0,0,490976,102476823,5775514,542288,2225627004,201820179,57227135,55346691,6597044,7760352,6005382,630208,85866352,135450970,216176,362736,425024,10992,5020144,408082,15092813,831728,175931479,29312,9533728,81187204,348080,102592,51139,1993205,415505385,208542,91600,146560,194192,22850734,1455257506,91600,41539281,29312,322432,29312,2912043,4814496,16356908,30619048,7854375,2844489,187414963,247946544,3525976,61095857,201520,25648,5430324,4000000000,10406421,39261006,2381372,69616,0,23540154,1368501,2927058746,399376,14656,709084,51825189,506828273,329760,311440,7554862,139232,15088503,1081015568,2957444,69616,47677801,392048,51296,527616,4117133,901344,102592,2055504,750640,2043667,15714095,88046170,1920101,281539160,93944554,162103937,42193092,23579095,21031578,371274154,9111995,901591433,3627347,257626745,5296736,21984,20971580,0,0,230832,13955044,5495890,0,1503152,21155382,0,22058030,11887405,414032,10811899,1017216,668372,23171696,21984,394947,934320,0,729136,582576,630208,222491522,0,536267840,0,5763802,1923004,25648,13053405,2865849,5146074,0,113584,328973,169793157,1541284,18024027,2627461,416778,48222926,3664,108212925,34764101,7789664,26050556,109920,0,2834604,1674448,1456170,22416857,37380242,430870026,22584896,10519006,718144,193539393,2044124916,289456,0,0,98928,32976,36640,106256,32976,115024274,2619596,43480092,76944,710816,33108249,912183,60055193,12425614,62288,556928,201771191,113401742,286403,199513615,3435544,3436832,2391861,439680,79476914,42169843,15181395,70836164,7201260,2197324,34946968,0,355408,36640,15311864,7477946,76714013,32496540,0,0,698142,618948570,44753590,604713989,5000000000,5729321,109600076,58624,68591443,15389015,0,19000000000,3102122,3470873,9279678
1979,2234904,499039438,7580816,45545552,1277810108,0,5489191,0,0,406704,110510913,5825089,568872,2322646612,204869575,61322010,55803009,6915652,8126752,6634032,600896,86557944,139787308,208848,366400,461664,21984,4730081,428085,16415803,941648,187155059,29312,7434256,78904406,406704,109920,29312,1815342,441646910,249152,91600,102592,201520,24740943,1487113085,98928,44272707,21984,348080,25648,2780982,5419056,17783109,31632105,8239393,3044832,182497676,241530880,3740105,62977648,362736,32976,6785586,5000000000,12140464,42889506,2376721,62288,0,23736312,1844135,2954544416,479984,14656,836456,54237215,530382088,545936,282128,6746761,146560,15209423,1120051824,2649224,91600,50818327,571584,47632,538608,4678019,945312,109920,1520560,749902,1926198,15837648,86081813,1982233,295299010,95146230,163673260,52823088,27402033,20864307,385255894,8529581,953072922,3776884,259721490,5011839,25648,17627679,0,0,223504,14072125,5785224,0,1941899,25926371,0,22255356,12169806,414032,11760077,1130237,634821,27194895,29312,427913,905008,0,710816,604560,659520,240714508,0,570027855,0,6277328,2091647,25648,15931116,2634568,5086024,0,113584,512360,187007155,1639872,16494444,1709257,479015,70185588,3664,110262989,34215620,7716384,28134455,124576,0,3180816,1795360,1327680,22218624,38031020,441308595,24855749,14342443,916000,195676420,2061009555,296784,0,0,150224,36640,29312,95264,32976,138004312,2888139,47286962,120912,677840,36057263,956898,58499747,13507920,109920,487312,218548121,133218860,297394,202746246,3809016,3568736,2292768,447008,84869067,39864464,22484591,75499211,7259087,2062790,36586478,0,1381328,40304,16707079,8750262,75037983,32756727,0,0,672819,624066946,36546459,644513312,5000000000,6262352,110454537,62288,76447392,16248360,0,19000000000,3218488,3596475,9431655
1980,1757022,535662720,5166240,66416467,1319822694,0,5334357,0,0,142896,108519999,6056834,585434,2368006964,220531000,52025654,57998230,7972125,7881264,7620953,674176,89944263,134836656,190528,507459,436016,21984,4658969,440550,16140627,985616,185758330,29312,6877328,77224681,432352,146560,285792,3885945,442817271,120912,161216,106256,208848,25114571,1458886738,98928,44180849,47632,405529,29312,2448460,5569280,17467440,31304262,8479289,3259909,184610209,244410784,3485020,60347931,348080,36640,6427008,5000000000,13407168,45176028,2119434,58624,0,24672762,1817483,3064906154,421360,14656,792420,58139514,506198145,373728,293120,6624651,157552,15804262,1102314400,2548072,87936,50888255,564256,47632,626544,4492606,963632,146560,1788032,745071,2044323,16600215,86709043,1860972,312484903,94885574,120564470,45358179,26270849,20984518,386433438,8445436,944870324,4695815,269905579,6151504,29312,24616183,0,0,186864,14628287,5889772,0,2037558,26780542,0,23150308,11082170,527616,11563970,1613944,707996,27897258,43968,391343,1022256,0,780432,630208,589904,268285809,0,554429632,0,6855158,2056768,14656,15915084,3198480,5508791,0,124576,541302,176631917,1998604,17478887,2022343,570174,68035183,3664,114082190,38023642,6041936,31931550,157552,0,3107614,1828336,1488066,24062684,36868560,463329042,26773641,13081694,813408,196199046,2142090695,494640,0,0,113584,36640,36640,98928,40304,169239791,3336441,46483358,95264,608224,31343283,984759,59196009,13266269,102592,813408,228059735,134888634,312051,213911586,3388599,3744608,2369415,465328,71714240,40490008,20726688,83119364,7543154,1873661,39956233,0,793297,40304,16919433,9465326,75212414,34037593,0,0,626309,648599560,36823392,579035974,4000000000,5818506,114744168,62288,90640605,16785664,0,20000000000,3313518,3523262,9613952
1981,1979372,548541106,7335328,46341987,1297219740,0,5266774,0,0,106256,101819689,5949389,557625,2345140651,230132643,55833681,56900166,2798440,8518800,7911830,685168,88214223,123574466,183200,417646,388384,25648,4781038,419623,17565320,1007600,170467910,43968,1469264,80057897,556928,157552,300448,5319124,429598251,32976,153888,135568,208848,24366117,1442782298,102592,44267739,47632,470724,65952,2236214,3865520,19001425,32627306,8076500,3094971,182572025,241802016,3755424,51772585,300448,36640,6135241,4000000000,16652801,50902684,1818731,69616,0,24212670,1860007,3018850792,439680,25648,1077173,51403534,455612221,326096,329760,6564031,157552,15502243,1050831536,3029876,51296,50124929,527616,58624,787760,3949467,989280,142896,1799024,758927,1812019,18616668,86461636,1747037,337105183,100313582,112528567,31901472,26060705,21017484,375300608,7408571,926837368,5825184,264753811,6473058,29312,25139621,0,0,150224,14357644,5844269,0,1934943,28667963,0,22757388,9496096,534944,12585145,1024539,601523,30689803,47632,394883,1143168,0,787760,633872,542272,284367296,0,551645282,0,6614656,2238394,18320,15826750,2479022,5622971,0,124576,453195,164109921,1390324,16560976,2134854,683787,65810508,3664,114394944,40299536,6012624,34232833,157552,0,3322709,1930928,1385440,24019306,34528225,408996927,27000662,12840683,784096,197730222,2101221296,600896,7328,54960,95264,40304,36640,102592,43968,175303419,3279857,50581717,98928,692496,26740553,937979,58562778,14430177,135568,274800,256904460,139777507,303196,206095824,4005592,3638352,2028324,436016,69389081,38811718,26534616,74566955,7400174,2106825,37816773,0,705296,47632,17242382,9800159,79186174,33386956,0,0,527340,636143408,36766930,560555007,5000000000,5355956,112500336,51296,91791588,17690675,0,19000000000,4225438,3358031,9405388
1982,2095540,571681435,7302352,39173029,1305738556,0,4635170,0,0,293120,103206567,6064740,623469,2349841861,233888647,53566103,57975889,2258485,9830512,8577661,644864,89873163,117102787,172208,477340,395712,32976,4337860,469171,16135278,1099200,170789346,36640,2092144,89811672,575248,157552,337088,6315887,414426418,36640,161216,142896,205184,20487849,1570468324,73280,45688433,47632,1343102,51296,2070621,5554624,17429748,34420637,9030162,3156440,180774573,239475376,3046965,53683855,348080,40304,6303485,4000000000,19235118,56431168,1752099,73280,0,24673179,1473913,3064047902,458000,21984,835123,42976752,438010694,362736,337088,6543621,161216,15793541,1018119344,3028436,21984,51508235,516624,62288,762112,3606810,981952,142896,1403312,817303,1753084,19622767,86713607,1592799,347815634,105603609,137514971,30374435,25565552,23854749,366879551,6214169,897409726,6255687,269746530,4633791,25648,21090267,0,0,157552,14631521,5719441,0,597408,30565102,0,23204965,8935209,483648,11561997,1013343,591348,30407487,47632,365132,1311712,0,901344,883024,501968,304677607,0,563858008,0,6712285,2056416,18320,17027734,2523931,5579525,0,124576,442361,133487233,1261786,18270253,2110702,745871,65393574,3664,116892097,41022173,5730496,37189637,157552,0,3278525,1945584,1364066,23589974,34838528,420970394,29000086,12334906,864704,195329200,2140779052,608224,3664,65952,113584,40304,40304,113584,47632,157891439,3036574,46448239,84272,553264,29605759,1048736,57998845,13234076,120912,718144,280249045,141983230,318768,208598128,4466889,3825216,1870567,436016,62257370,36585042,24364459,74854009,7540008,2148300,37635583,0,816611,43968,18405237,9492870,86210267,34014225,0,0,545301,648171584,36752774,548240956,4000000000,4853822,114605457,51296,93201035,18331911,0,18000000000,5933605,3510781,8779857
